id_Entry,coord_lon,coord_lat,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_feels_like,main_pressure,main_humidity,main_temp_min,main_temp_max,main_sea_level,main_grnd_level,wind_speed,wind_deg,wind_gust,clouds_all,visibility,rain_1h,rain_3h,snow_1h,snow_3h,dt,sys_type,sys_id,sys_message,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod,data_entry_timestamp
2106,-6.27,53.34,803,Clouds,broken clouds,04n,stations,5,0,996,81,4,6,,,6.7,230,,75,10000,,,,,3/15/2020 5:06,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 5:10
2107,-6.27,53.34,803,Clouds,broken clouds,04n,stations,5,0,997,81,4,6,,,6.7,230,,75,10000,,,,,3/15/2020 5:18,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 5:20
2108,-6.27,53.34,803,Clouds,broken clouds,04n,stations,5,0,997,81,4,6,,,6.7,230,,75,10000,,,,,3/15/2020 5:29,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 5:30
2109,-6.27,53.34,803,Clouds,broken clouds,04n,stations,5,0,997,81,4,6,,,6.7,230,,75,10000,,,,,3/15/2020 5:34,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 5:40
2110,-6.27,53.34,803,Clouds,broken clouds,04n,stations,5,0,997,75,4,6,,,6.7,230,12.3,75,10000,,,,,3/15/2020 5:40,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 5:50
2111,-6.27,53.34,803,Clouds,broken clouds,04n,stations,5,0,997,75,4,6,,,6.7,230,12.3,75,10000,,,,,3/15/2020 5:56,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 6:00
2112,-6.27,53.34,803,Clouds,broken clouds,04n,stations,5,-1,997,75,4,6,,,6.7,230,12.3,75,10000,,,,,3/15/2020 6:06,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 6:10
2113,-6.27,53.34,803,Clouds,broken clouds,04n,stations,5,-1,997,75,4,6,,,6.7,230,12.3,75,10000,,,,,3/15/2020 6:06,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 6:20
2114,-6.27,53.34,803,Clouds,broken clouds,04n,stations,5,-1,997,81,4,5,,,6.7,230,12.3,75,10000,,,,,3/15/2020 6:24,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 6:30
2115,-6.27,53.34,803,Clouds,broken clouds,04n,stations,5,-1,997,81,4,5,,,6.7,230,12.3,75,10000,,,,,3/15/2020 6:25,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 6:40
2116,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,998,75,4,5,,,6.7,250,11.8,75,10000,,,,,3/15/2020 6:46,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 6:50
2117,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,998,75,4,5,,,6.7,250,11.8,75,10000,,,,,3/15/2020 7:00,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 7:00
2118,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,998,75,4,5,,,6.7,250,11.8,75,10000,,,,,3/15/2020 7:00,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 7:10
2119,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,0,998,86,4,5,,,6.2,250,,75,10000,,,,,3/15/2020 7:10,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 7:20
2120,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,0,998,86,4,5,,,6.2,250,,75,10000,,,,,3/15/2020 7:21,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 7:30
2121,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,998,86,4,4,,,6.2,250,,75,10000,,,,,3/15/2020 7:35,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 7:40
2122,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,998,86,4,4,,,6.2,250,,75,10000,,,,,3/15/2020 7:35,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 7:50
2123,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,0,999,86,4,4,,,5.7,250,,75,10000,,,,,3/15/2020 7:53,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 8:00
2124,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,0,999,86,4,4,,,5.7,250,,75,10000,,,,,3/15/2020 8:03,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 8:10
2125,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1000,86,4,4,,,6.2,260,,75,10000,,,,,3/15/2020 8:18,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 8:20
2126,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1000,86,4,4,,,6.2,260,,75,10000,,,,,3/15/2020 8:27,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 8:30
2127,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1000,86,4,4,,,6.2,260,,75,10000,,,,,3/15/2020 8:27,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 8:40
2128,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1000,86,4,5,,,7.7,270,,75,10000,,,,,3/15/2020 8:43,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 8:50
2129,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1000,86,4,5,,,7.7,270,,75,10000,,,,,3/15/2020 8:57,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 9:00
2130,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,0,1001,87,5,5,,,6.7,260,,75,10000,,,,,3/15/2020 9:08,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 9:10
2131,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,0,1001,87,5,5,,,6.7,260,,75,10000,,,,,3/15/2020 9:12,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 9:20
2132,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,0,1001,87,5,6,,,6.7,260,,75,10000,,,,,3/15/2020 9:28,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 9:30
2133,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,1001,87,5,6,,,8.2,270,,40,10000,,,,,3/15/2020 9:40,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 9:40
2134,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,1001,87,5,6,,,8.2,270,,40,10000,,,,,3/15/2020 9:40,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 9:50
2135,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,1001,87,5,6,,,8.2,270,,40,10000,,,,,3/15/2020 9:53,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 10:00
2136,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,5,-1,1001,87,5,6,,,8.2,270,,40,10000,,,,,3/15/2020 10:08,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 10:10
2137,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,6,0,1002,81,5,7,,,7.7,270,,40,10000,,,,,3/15/2020 10:20,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 10:20
2138,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,6,0,1002,81,5,7,,,7.7,270,,40,10000,,,,,3/15/2020 10:21,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 10:30
2139,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,6,0,1002,81,6,7,,,7.7,270,,40,10000,,,,,3/15/2020 10:36,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 10:40
2140,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1003,81,6,7,,,8.7,280,,75,10000,,,,,3/15/2020 10:47,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 10:50
2141,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1003,81,6,7,,,8.7,280,,75,10000,,,,,3/15/2020 10:57,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 11:00
2142,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1003,81,6,7,,,8.7,280,,75,10000,,,,,3/15/2020 10:57,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 11:10
2143,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,0,1003,81,6,7,,,8.7,280,,75,10000,,,,,3/15/2020 11:11,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 11:20
2144,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,0,1003,70,6,7,,,8.7,290,,75,10000,,,,,3/15/2020 11:16,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 11:30
2145,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,0,1003,70,7,7,,,8.7,290,,75,10000,,,,,3/15/2020 11:37,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 11:40
2146,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,0,1003,70,7,7,,,8.7,290,,75,10000,,,,,3/15/2020 11:37,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 11:50
2147,-6.27,53.34,520,Rain,light intensity shower rain,09d,stations,7,0,1004,70,7,7,,,8.7,290,,75,10000,,,,,3/15/2020 11:59,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 12:00
2148,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,0,1004,81,6,7,,,7.7,290,,75,10000,,,,,3/15/2020 12:10,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 12:10
2149,-6.27,53.34,520,Rain,light intensity shower rain,09d,stations,7,0,1004,70,6,7,,,8.7,290,,75,10000,,,,,3/15/2020 12:06,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 12:20
2150,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,0,1004,81,7,7,,,7.7,290,,75,10000,,,,,3/15/2020 12:27,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 12:30
2151,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,1,1004,81,7,9,,,7.7,290,,75,10000,,,,,3/15/2020 12:36,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 12:40
2152,-6.27,53.34,803,Clouds,broken clouds,04d,stations,8,0,1005,70,7,9,,,8.7,300,,75,10000,,,,,3/15/2020 12:40,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 12:50
2153,-6.27,53.34,803,Clouds,broken clouds,04d,stations,8,0,1005,70,7,9,,,8.7,300,,75,10000,,,,,3/15/2020 13:00,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 13:00
2154,-6.27,53.34,803,Clouds,broken clouds,04d,stations,8,0,1005,70,6,8,,,8.7,300,,75,10000,,,,,3/15/2020 13:06,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 13:10
2155,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,0,1005,75,6,8,,,9.3,290,,75,10000,,,,,3/15/2020 13:17,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 13:20
2156,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,0,1005,75,6,8,,,9.3,290,,75,10000,,,,,3/15/2020 13:17,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 13:30
2157,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,0,1005,75,6,8,,,9.3,290,,75,10000,,,,,3/15/2020 13:35,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 13:40
2158,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,0,1005,75,6,8,,,9.3,290,,75,10000,,,,,3/15/2020 13:35,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 13:50
2159,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,0,1005,70,6,9,,,8.2,300,,75,10000,,,,,3/15/2020 13:51,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 14:00
2160,-6.27,53.34,803,Clouds,broken clouds,04d,stations,8,0,1005,70,6,9,,,8.2,300,,75,10000,,,,,3/15/2020 14:05,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 14:10
2161,-6.27,53.34,803,Clouds,broken clouds,04d,stations,8,0,1005,70,6,9,,,8.2,300,,75,10000,,,,,3/15/2020 14:05,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 14:20
2162,-6.27,53.34,803,Clouds,broken clouds,04d,stations,8,1,1006,70,7,9,,,8.7,300,,75,10000,,,,,3/15/2020 14:21,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 14:30
2163,-6.27,53.34,803,Clouds,broken clouds,04d,stations,8,0,1006,65,7,9,,,9.8,310,,75,10000,,,,,3/15/2020 14:37,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 14:40
2164,-6.27,53.34,500,Rain,light rain,10d,stations,7,0,1006,65,6,9,,,9.8,310,,75,10000,0.25,,,,3/15/2020 14:50,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 14:50
2165,-6.27,53.34,803,Clouds,broken clouds,04d,stations,8,0,1006,65,7,9,,,9.8,310,,75,10000,,,,,3/15/2020 15:00,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 15:00
2166,-6.27,53.34,500,Rain,light rain,10d,stations,7,0,1007,61,6,9,,,8.2,310,,40,10000,0.25,,,,3/15/2020 15:07,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 15:10
2167,-6.27,53.34,500,Rain,light rain,10d,stations,8,0,1007,61,6,9,,,8.2,310,,40,10000,0.25,,,,3/15/2020 15:17,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 15:20
2168,-6.27,53.34,500,Rain,light rain,10d,stations,8,0,1007,61,6,9,,,8.2,310,,40,10000,0.25,,,,3/15/2020 15:22,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 15:30
2169,-6.27,53.34,500,Rain,light rain,10d,stations,8,0,1007,61,6,9,,,8.2,310,,40,10000,0.25,,,,3/15/2020 15:26,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 15:40
2170,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,7,0,1007,65,7,7,,,8.7,310,,40,10000,,,,,3/15/2020 15:48,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 15:50
2171,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,7,0,1007,65,7,7,,,8.7,310,,40,10000,,,,,3/15/2020 15:56,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 16:00
2172,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,8,0,1007,65,7,9,,,8.7,310,,40,10000,,,,,3/15/2020 16:05,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 16:10
2173,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,8,0,1008,57,7,9,,,9.8,310,,40,10000,,,,,3/15/2020 16:17,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 16:20
2174,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,8,0,1008,57,7,9,,,9.8,310,,40,10000,,,,,3/15/2020 16:30,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 16:30
2175,-6.27,53.34,802,Clouds,scattered clouds,03d,stations,8,0,1008,57,7,9,,,9.8,310,,40,10000,,,,,3/15/2020 16:35,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 16:40
2176,-6.27,53.34,801,Clouds,few clouds,02d,stations,7,0,1009,65,7,7,,,7.2,320,,20,10000,,,,,3/15/2020 16:45,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 16:50
2177,-6.27,53.34,801,Clouds,few clouds,02d,stations,7,0,1009,65,7,7,,,7.2,320,,20,10000,,,,,3/15/2020 16:58,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 17:00
2178,-6.27,53.34,801,Clouds,few clouds,02d,stations,7,0,1009,65,7,7,,,7.2,320,,20,10000,,,,,3/15/2020 17:00,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 17:10
2179,-6.27,53.34,801,Clouds,few clouds,02d,stations,7,1,1009,65,7,8,,,7.2,320,,20,10000,,,,,3/15/2020 17:10,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 17:20
2180,-6.27,53.34,801,Clouds,few clouds,02d,stations,7,0,1009,65,6,8,,,7.2,310,,20,10000,,,,,3/15/2020 17:30,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 17:30
2181,-6.27,53.34,801,Clouds,few clouds,02d,stations,7,0,1009,65,6,8,,,7.2,310,,20,10000,,,,,3/15/2020 17:35,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 17:40
2182,-6.27,53.34,801,Clouds,few clouds,02d,stations,7,2,1010,75,5,8,,,5.1,300,,20,10000,,,,,3/15/2020 17:46,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 17:50
2183,-6.27,53.34,801,Clouds,few clouds,02d,stations,7,2,1010,75,5,8,,,5.1,300,,20,10000,,,,,3/15/2020 17:55,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 18:00
2184,-6.27,53.34,801,Clouds,few clouds,02d,stations,7,2,1010,75,5,8,,,5.1,300,,20,10000,,,,,3/15/2020 17:57,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 18:10
2185,-6.27,53.34,801,Clouds,few clouds,02d,stations,7,2,1010,75,5,8,,,5.1,300,,20,10000,,,,,3/15/2020 18:07,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 18:20
2186,-6.27,53.34,801,Clouds,few clouds,02d,stations,6,0,1011,56,5,7,,,7.2,290,,20,10000,,,,,3/15/2020 18:26,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 18:30
2187,-6.27,53.34,801,Clouds,few clouds,02d,stations,6,0,1011,56,5,7,,,7.2,290,,20,10000,,,,,3/15/2020 18:26,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 18:40
2188,-6.27,53.34,801,Clouds,few clouds,02n,stations,6,0,1011,70,5,7,,,6.2,310,,20,10000,,,,,3/15/2020 18:42,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 18:50
2189,-6.27,53.34,801,Clouds,few clouds,02n,stations,5,0,1011,70,4,7,,,6.2,310,,20,10000,,,,,3/15/2020 18:47,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 19:00
2190,-6.27,53.34,801,Clouds,few clouds,02n,stations,5,0,1011,70,4,7,,,6.2,310,,20,10000,,,,,3/15/2020 18:55,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 19:10
2191,-6.27,53.34,801,Clouds,few clouds,02n,stations,5,0,1012,70,4,6,,,6.2,300,,20,10000,,,,,3/15/2020 19:10,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 19:20
2192,-6.27,53.34,801,Clouds,few clouds,02n,stations,5,0,1012,70,4,6,,,6.2,300,,20,10000,,,,,3/15/2020 19:26,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 19:30
2193,-6.27,53.34,801,Clouds,few clouds,02n,stations,5,0,1012,70,4,6,,,6.2,300,,20,10000,,,,,3/15/2020 19:26,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 19:40
2194,-6.27,53.34,801,Clouds,few clouds,02n,stations,5,-1,1012,84,4,6,,,7.7,290,,20,10000,,,,,3/15/2020 19:38,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 19:50
2195,-6.27,53.34,801,Clouds,few clouds,02n,stations,4,-1,1012,86,4,5,,,7.7,290,,20,10000,,,,,3/15/2020 19:57,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 20:00
2196,-6.27,53.34,801,Clouds,few clouds,02n,stations,4,-1,1012,86,4,5,,,7.7,290,,20,10000,,,,,3/15/2020 19:57,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 20:10
2197,-6.27,53.34,801,Clouds,few clouds,02n,stations,4,-1,1013,86,4,5,,,6.2,290,,20,10000,,,,,3/15/2020 20:15,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 20:20
2198,-6.27,53.34,801,Clouds,few clouds,02n,stations,4,-1,1013,86,3,5,,,6.2,290,,20,10000,,,,,3/15/2020 20:30,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 20:30
2199,-6.27,53.34,801,Clouds,few clouds,02n,stations,4,-1,1013,86,3,5,,,6.2,290,,20,10000,,,,,3/15/2020 20:35,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 20:40
2200,-6.27,53.34,801,Clouds,few clouds,02n,stations,3,-2,1013,86,1,5,,,6.2,280,,20,10000,,,,,3/15/2020 20:44,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 20:50
2201,-6.27,53.34,801,Clouds,few clouds,02n,stations,3,-2,1013,86,1,4,,,6.2,280,,20,10000,,,,,3/15/2020 20:49,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 21:00
2202,-6.27,53.34,801,Clouds,few clouds,02n,stations,3,-3,1013,86,1,4,,,6.2,280,,20,10000,,,,,3/15/2020 21:05,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 21:10
2203,-6.27,53.34,801,Clouds,few clouds,02n,stations,3,-1,1014,86,1,4,,,4.1,270,,20,10000,,,,,3/15/2020 21:15,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 21:20
2204,-6.27,53.34,801,Clouds,few clouds,02n,stations,3,-1,1014,86,1,4,,,4.1,270,,20,10000,,,,,3/15/2020 21:26,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 21:30
2205,-6.27,53.34,801,Clouds,few clouds,02n,stations,3,-1,1014,86,1,4,,,4.6,270,,20,10000,,,,,3/15/2020 21:37,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 21:40
2206,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-2,1014,86,1,4,,,4.6,270,,20,10000,,,,,3/15/2020 21:49,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 21:50
2207,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-2,1014,86,1,4,,,4.6,270,,20,10000,,,,,3/15/2020 21:50,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 22:00
2208,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-2,1014,86,1,4,,,4.6,270,,20,10000,,,,,3/15/2020 22:08,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 22:10
2209,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-1,1014,86,1,4,,,3.6,260,,20,10000,,,,,3/15/2020 22:11,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 22:20
2210,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-1,1014,86,1,4,,,3.6,260,,20,10000,,,,,3/15/2020 22:26,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 22:30
2211,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-1,1014,94,1,3,,,3.6,260,,20,10000,,,,,3/15/2020 22:31,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 22:40
2212,-6.27,53.34,801,Clouds,few clouds,02n,stations,2,-1,1015,94,1,3,,,3.1,250,,20,10000,,,,,3/15/2020 22:45,1,1565,,IE,3/15/2020 6:38,3/15/2020 18:29,0,2964574,Dublin,200,3/15/2020 22:50
